date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJAUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2023-10-03 05:30:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-04 05:30:00,1.0325479107759974,0.9918210247774838,0.9860225241504605,1.0009631021361922,0.9562941261226646,0.9804941741669907,0.9817430575574133,0.9857485315527887,0.9974856321839081,0.9988652328974387,1.0,1.0082416665739804,0.9866841393304024,0.986467968482357,0.9919622095684494,1.0147699468878677,0.9866760021736404,1.0006862032776298,1.0142568217234176,0.9872938205350802,0.9911957819339435,0.9863527450776123,1.0157762566325084,0.989099223652026,0.9762435558032603,1.0072175732217572,0.9916998294485504,0.9822784810126582,0.9971048898410585,0.9851948263239242,0.9900481332119161,0.9790178700866926,1.030069190506919,0.9749170812603649,0.9899783315276274,0.9972437985467301,0.998274493563861,0.983055437347673,0.9723028443486192,0.9628762454798511,0.9845372114415873,0.9917905248490477,0.9889596260778467,0.97890625,1.0068016563029156,0.9907909883242887,0.9907391474384044,0.9821281142246613,0.9778383845681466,0.9986434825502528
2023-10-04 05:30:00,1.0325479107759974,0.9918210247774838,0.9860225241504605,1.0009631021361922,0.9562941261226646,0.9804941741669907,0.9817430575574133,0.9857485315527887,0.9974856321839081,0.9988652328974387,1.0,1.0082416665739804,0.9866841393304024,0.986467968482357,0.9919622095684494,1.0147699468878677,0.9866760021736404,1.0006862032776298,1.0142568217234176,0.9872938205350802,0.9911957819339435,0.9863527450776123,1.0157762566325084,0.989099223652026,0.9762435558032603,1.0072175732217572,0.9916998294485504,0.9822784810126582,0.9971048898410585,0.9851948263239242,0.9900481332119161,0.9790178700866926,1.030069190506919,0.9749170812603649,0.9899783315276274,0.9972437985467301,0.998274493563861,0.983055437347673,0.9723028443486192,0.9628762454798511,0.9845372114415873,0.9917905248490477,0.9889596260778467,0.97890625,1.0068016563029156,0.9907909883242887,0.9907391474384044,0.9821281142246613,0.9778383845681466,0.9986434825502528
2023-10-05 05:30:00,1.0331343596188083,0.9925426990618235,0.9859541507535726,1.012441384972449,0.9636905047788291,0.9989235415483061,0.9881490022741104,0.985353180380541,0.9982040229885057,1.0038365935372313,1.0090813217717365,1.0085530925713777,0.9816537030774434,0.9912641315519014,0.9900305765604116,1.0275108909709374,0.9837133720687206,0.9973762815855333,1.018368091243659,0.9854786520400917,1.0003481894150417,0.9804146265235963,1.020515209202479,1.0005849197064767,0.9766267242580464,1.020536959553696,0.9915861284820922,0.9808503732554366,1.004168958628876,1.00741885625966,1.0003577468453233,0.9867883134078806,1.0270443464544345,0.9695273631840796,0.9869989165763814,0.9852167376597344,0.998248610967319,0.9860729622035669,0.9820880670038974,0.956060251307266,0.980419641683823,0.9865768694844401,0.9986300265936014,0.978515625,1.0214864038020974,0.9912843282354874,1.0063355494720376,0.9944150356952067,0.9846536382135848,1.0033296337402886
2023-10-05 05:30:00,1.0331343596188083,0.9925426990618235,0.9859541507535726,1.012441384972449,0.9636905047788291,0.9989235415483061,0.9881490022741104,0.985353180380541,0.9982040229885057,1.0038365935372313,1.0090813217717365,1.0085530925713777,0.9816537030774434,0.9912641315519014,0.9900305765604116,1.0275108909709374,0.9837133720687206,0.9973762815855333,1.018368091243659,0.9854786520400917,1.0003481894150417,0.9804146265235963,1.020515209202479,1.0005849197064767,0.9766267242580464,1.020536959553696,0.9915861284820922,0.9808503732554366,1.004168958628876,1.00741885625966,1.0003577468453233,0.9867883134078806,1.0270443464544345,0.9695273631840796,0.9869989165763814,0.9852167376597344,0.998248610967319,0.9860729622035669,0.9820880670038974,0.956060251307266,0.980419641683823,0.9865768694844401,0.9986300265936014,0.978515625,1.0214864038020974,0.9912843282354874,1.0063355494720376,0.9944150356952067,0.9846536382135848,1.0033296337402886
2023-10-06 05:30:00,1.0380563409781127,0.9992181861919653,0.9885328045790642,1.0091257874544106,0.9614811968685463,0.999631213308216,1.0471477531148907,1.025220894623224,0.9985632183908048,1.000810547930401,1.0171080384344973,1.0095652270629192,0.983260060872506,0.985954093867763,0.9932621711188824,1.0295398937757356,0.9905530242862517,0.9991927020263179,1.0172408076655282,0.9958172204245916,1.0074280408542244,0.9846859047817483,1.0123536797764188,1.0052111028395194,0.9995819980493241,1.0311715481171548,1.0054576463899942,0.9934436871145732,1.0097565212356334,1.006654193443423,1.0074476388708207,0.9956605360059535,1.0267575464257546,0.9765754560530682,0.9829360780065006,0.9874718115760462,0.9999309797425545,0.9926496189407713,0.9855709428642506,0.9619657119071775,0.9876034867931138,1.0032628889921038,1.003223466838585,0.9835937500000002,1.0306074533631204,1.000575563229732,1.0355103637074698,1.0063134379097665,0.9868210333658443,1.0059193488716243
2023-10-06 05:30:00,1.0380563409781127,0.9992181861919653,0.9885328045790642,1.0091257874544106,0.9614811968685463,0.999631213308216,1.0471477531148907,1.025220894623224,0.9985632183908048,1.000810547930401,1.0171080384344973,1.0095652270629192,0.983260060872506,0.985954093867763,0.9932621711188824,1.0295398937757356,0.9905530242862517,0.9991927020263179,1.0172408076655282,0.9958172204245916,1.0074280408542244,0.9846859047817483,1.0123536797764188,1.0052111028395194,0.9995819980493241,1.0311715481171548,1.0054576463899942,0.9934436871145732,1.0097565212356334,1.006654193443423,1.0074476388708207,0.9956605360059535,1.0267575464257546,0.9765754560530682,0.9829360780065006,0.9874718115760462,0.9999309797425545,0.9926496189407713,0.9855709428642506,0.9619657119071775,0.9876034867931138,1.0032628889921038,1.003223466838585,0.9835937500000002,1.0306074533631204,1.000575563229732,1.0355103637074698,1.0063134379097665,0.9868210333658443,1.0059193488716243
2023-10-09 05:30:00,1.023185673892554,0.9502646139042578,0.986002988894207,0.9955634147496725,0.956966524182316,0.998176000956852,1.0387559655360175,1.0075430493498667,0.9752155172413794,0.9991894520695991,0.9960159362549801,1.0060171951639991,0.9803009807237065,0.985954093867763,1.0060695387882894,1.0281076565017606,0.9831124858922375,1.0087995479131346,1.0054374854945127,0.9709573040801831,0.979937657514259,0.9788519637462237,1.017173640082628,0.9981920663617995,0.9952278110631182,1.0289051603905162,1.001591813530415,0.983511846802986,0.9955125792536409,1.0004718132270396,0.9855600364251332,0.9901323101605312,1.0253952462895246,0.9730514096185738,0.9842903575297942,0.9834627912803809,0.9914156054802086,0.9882393903052341,0.9703955551869972,0.9474231899893337,0.9838801524376887,1.0100325127728749,0.9950036264001935,0.9675781250000001,1.0354312221637236,0.9970810721920738,1.0222917481423546,1.0096886989461418,0.9765439680188804,1.0003699593044766
2023-10-09 05:30:00,1.023185673892554,0.9502646139042578,0.986002988894207,0.9955634147496725,0.956966524182316,0.998176000956852,1.0387559655360175,1.0075430493498667,0.9752155172413794,0.9991894520695991,0.9960159362549801,1.0060171951639991,0.9803009807237065,0.985954093867763,1.0060695387882894,1.0281076565017606,0.9831124858922375,1.0087995479131346,1.0054374854945127,0.9709573040801831,0.979937657514259,0.9788519637462237,1.017173640082628,0.9981920663617995,0.9952278110631182,1.0289051603905162,1.001591813530415,0.983511846802986,0.9955125792536409,1.0004718132270396,0.9855600364251332,0.9901323101605312,1.0253952462895246,0.9730514096185738,0.9842903575297942,0.9834627912803809,0.9914156054802086,0.9882393903052341,0.9703955551869972,0.9474231899893337,0.9838801524376887,1.0100325127728749,0.9950036264001935,0.9675781250000001,1.0354312221637236,0.9970810721920738,1.0222917481423546,1.0096886989461418,0.9765439680188804,1.0003699593044766
2023-10-10 05:30:00,1.046517959995811,0.9856867933605965,0.9897928286074293,0.99515291219982,0.9723356226886317,1.004196194520029,1.0461548316838025,1.0145589638034036,1.0053879310344829,1.0249108397276558,0.9971877197093978,1.007674426364435,0.9765387216773758,1.0388831791709492,1.003085120017577,1.0320313898669216,0.9986728253145507,1.0186485831920562,1.0111402141838797,0.9805855891405573,0.9871335720917892,1.0014584852588813,1.0191583296204787,1.011592045091992,0.9896544517207746,1.0426429567642959,1.010574189880614,1.0021421616358324,1.0168205900234506,1.0008948181892132,1.000292701964355,1.0027157892702163,1.0292580841758083,0.9780265339966833,0.9940411700975083,0.9919819594086695,0.9957897642958208,1.0074277534914309,0.9812588108466704,0.9848591274486849,0.9869026238556221,1.0193218764514629,1.0162785075348537,0.9789062500000001,1.0327418643368387,1.0094967932905772,1.022823621431365,0.9959691127191493,0.9823477705932643,1.0056727093353064
